GSM441624	GSM441625	GSM441626	GSM441627	GSM441628	GSM441629	GSM441630	GSM441631	GSM441632	GSM441633	GSM441634	GSM441635	GSM441636	GSM441637	GSM441638	GSM441639	GSM441640	GSM441641	GSM441642	GSM441643	GSM441644	GSM441645	GSM441646	GSM441647	GSM441648	GSM441649	GSM441650	GSM441651	GSM441652	GSM441653	GSM441654	GSM441655	GSM441656	GSM441657	GSM441658	GSM441659	GSM441660	GSM441661	GSM441662	GSM441663	GSM441664	GSM441665	GSM441666	GSM441667	GSM441668	GSM441669	GSM441670	GSM441671	GSM441672	GSM441673	GSM441674	GSM441675	GSM441676	GSM441677	GSM441678	GSM441679	GSM441680	GSM441681	GSM441682	GSM441683	GSM441684	GSM441685	GSM441686	GSM441687	GSM441688	GSM441689	GSM441690	GSM441691	GSM441692	GSM441693	GSM441694	GSM441695	GSM441696	GSM441697	GSM441698	GSM441699	GSM441700	GSM441701	GSM441702	GSM441703	GSM441704	GSM441705	GSM441706	GSM441707	GSM441708	GSM441709	GSM441710	GSM441711	GSM441712	GSM441713	GSM441714	GSM441715	GSM441716	GSM441717	GSM441718	GSM441719	GSM441720	GSM441721	GSM441722	GSM441723	GSM441724	GSM441725	GSM441726	GSM441727	GSM441728	GSM441729	GSM441730	GSM441731	GSM441732	GSM441733	GSM441734	GSM441735	GSM441736	GSM441737	GSM441738	GSM441739	GSM441740	GSM441741	GSM441742	GSM441743	GSM441744	GSM441745	GSM441746	GSM441747	GSM441748	GSM441749	GSM441750	GSM441751	GSM441752	GSM441753	GSM441754	GSM441755	GSM441756	GSM441757	GSM441758	GSM441759	GSM441760	GSM441761	GSM441762	GSM441763	GSM441764	GSM441765	GSM441766	GSM441767	GSM441768	GSM441769	GSM441770	GSM441771	GSM441772	GSM441773	GSM441774	GSM441775	GSM441776	GSM441777	GSM441778	GSM441779	GSM441780	GSM441781	GSM441782	GSM441783	GSM441784	GSM441785	GSM441786	GSM441787	GSM441788	GSM441789	GSM441790	GSM441791	GSM441792	GSM441793	GSM441794	GSM441795	GSM441796	GSM441797	GSM441798	GSM441799	GSM441800	GSM441801	GSM441802	GSM441803	GSM441804	GSM441805	GSM441806	GSM441807	GSM441808	GSM441809	GSM441810	GSM441811	GSM441812	GSM441813	GSM441814	GSM441815	GSM441816	GSM441817	GSM441818	GSM441819	GSM441820	GSM441821	GSM441822	GSM441823	GSM441824	GSM441825	GSM441826	GSM441827	GSM441828	GSM441829	GSM441830	GSM441831	GSM441832	GSM441833	GSM441834	GSM441835	GSM441836	GSM441837	GSM441838	GSM441839	GSM441840	GSM441841	GSM441842	GSM441843	GSM441844	GSM441845	GSM441846	GSM441847	GSM441848	GSM441849	GSM441850	GSM441851	GSM441852	GSM441853	GSM441854	GSM441855	GSM441856	GSM441857	GSM441858	GSM441859	GSM441860	GSM441861	GSM441862	GSM441863	GSM441864	GSM441865	GSM441866	GSM441867	GSM441868	GSM441869	GSM441870	GSM441871	GSM441872	GSM441873	GSM441874	GSM441875	GSM441876	GSM441877	GSM441878	GSM441879	GSM441880	GSM441881	GSM441882	GSM441883	GSM441884	GSM441885	GSM441886	GSM441887	GSM441888	GSM441889	GSM441890	GSM441891	GSM441892	GSM441893	GSM441894	GSM441895	GSM441896	GSM441897	GSM441898	GSM441899	GSM441900	GSM441901	GSM441902	GSM441903	GSM441904	GSM441905	GSM441906	GSM441907	GSM441908	GSM441909	GSM441910	GSM441911	GSM441912	GSM441913	GSM441914	GSM441915	GSM441916	GSM441917	GSM441918	GSM441919	GSM441920	GSM441921
ADAM9	10.938959	11.02758	10.928505	9.961898	10.846868	8.750391	9.76031	9.435305	9.91157	10.806533	11.715323	10.945353	9.248548	8.69907	10.619102	11.069321	10.316273	11.24025	10.163685	9.853825	10.998166	10.20623	10.374077	11.160174	12.370131	9.563053	9.877969	10.929882	9.638761	10.612572	9.854199	10.734725	10.862633	11.065696	11.793887	11.103423	12.136127	8.425208	10.724216	11.020491	11.124436	11.304675	10.592706	10.582843	12.274301	9.591194	9.564803	10.907426	12.000745	9.47712	11.673736	10.524561	10.487627	11.080323	11.033937	10.054155	11.198608	10.917702	11.010327	10.473522	11.50472	9.577083	9.810147	9.942604	10.13334	10.447592	9.849722	11.212721	10.126467	11.214678	9.520619	10.163949	10.945302	10.838019	10.120416	11.815151	9.94263	10.042009	11.167391	10.028114	8.635522	9.737324	10.210107	10.333491	9.874719	11.07954	10.796045	9.494018	9.804247	9.12808	11.807517	12.047624	11.512635	10.674664	12.131865	11.211431	11.410644	8.778894	12.27387	11.290579	11.274658	10.818888	11.133976	8.429471	9.304443	10.02154	9.271572	10.732812	9.924378	9.629476	9.551713	9.956805	9.731092	9.097284	7.694749	10.118616	10.226235	9.738267	9.414634	8.834108	9.501364	9.714324	9.242236	10.042376	10.71714	8.972998	12.342658	9.725359	8.536915	9.080741	11.280488	8.566092	10.624113	10.212609	10.69565	8.828027	7.320191	9.523725	9.205524	10.091451	8.886189	9.244565	9.682135	9.510046	9.468372	9.553821	8.923641	6.485218	9.54067	9.53196	10.035475	8.963506	9.710688	9.754113	9.307523	9.331723	9.194671	9.081804	9.430588	9.142863	8.201604	8.531294	9.742749	11.257937	9.726706	8.443267	9.035445	8.755113	7.54206	9.300204	8.302932	9.125006	9.157598	9.212103	9.640064	9.509449	8.651007	8.354275	10.352255	8.83963	8.660322	8.998333	7.374159	7.444112	9.625631	9.802772	8.181365	8.402694	9.436631	7.420956	6.577781	8.86163	9.422222	9.584036	8.545983	8.456434	8.896828	8.305506	8.562946	9.190456	10.095149	8.526368	8.30989	10.150347	8.782477	9.954503	11.067712	9.880438	9.667341	10.047681	10.007554	9.403879	9.831423	9.386716	8.17752	11.625115	9.933024	9.700844	10.357213	10.40934	9.97334	10.584447	11.70713	9.674043	9.406505	9.987034	10.391629	10.411143	9.442058	9.256328	10.201963	10.267098	10.83367	9.668016	7.905083	10.514853	10.035632	9.83021	8.947478	10.151456	10.07081	9.7663	9.622003	8.81022	9.031477	9.30829	8.864457	9.16471	9.919889	9.207638	10.589826	11.748182	8.334147	9.445877	10.040679	8.933758	9.980556	10.920692	8.549463	9.586445	9.616528	6.669722	10.840465	9.415584	8.92246	11.518688	9.579349	10.052517	9.346415	9.599028	9.400601	10.173333	8.990518	9.550953	9.525128	9.661311	8.701776	10.888697	9.86341	8.30203	8.54631	9.230372	9.178193	9.088192	9.637159	8.967326	9.463763	10.77134	11.28185	9.285267	10.328892	9.785764	8.789654	8.710444	9.480202	9.257369	8.820625	8.515512
ADRB1	4.082803	4.135153	3.78304	4.381218	7.38269	4.176881	3.558618	4.366	3.60944	4.00751	2.340894	3.384462	5.784587	3.742202	3.968591	6.276185	5.774192	3.241376	3.911585	4.272142	6.422504	3.570254	3.697454	4.417214	5.971075	3.562554	4.59127	6.618864	5.230245	3.652156	4.520303	3.975347	3.945914	3.461392	3.702165	5.331415	6.730279	3.14663	4.379154	6.922796	6.513673	2.768107	3.062827	4.419954	2.644295	3.77948	3.063124	4.130436	3.676099	4.481539	4.746127	4.885663	5.921296	6.409423	3.882469	3.480129	3.85098	5.042959	3.275199	3.122717	3.963962	3.637761	2.626762	3.419759	8.077403	2.300909	3.040519	4.489942	6.992122	3.861241	6.625832	3.727767	4.340096	3.248922	4.734377	4.428516	2.675304	5.851371	3.830232	5.443582	3.699609	4.087196	4.474619	3.171405	3.715127	3.283826	7.321945	6.567978	3.267763	5.05772	7.554254	4.395497	7.074248	2.820609	3.748898	4.618729	2.98626	5.0369	5.874868	4.906592	4.781459	4.020421	3.479616	4.859621	2.466758	4.770679	3.305209	4.598765	3.386065	3.972054	4.374961	4.408191	5.730852	4.811335	4.580798	5.872993	5.04751	4.339862	2.972187	3.888219	6.363498	5.147647	4.744054	3.47815	2.481209	4.613425	3.276279	4.612152	4.36651	5.517786	3.189212	6.664954	2.877611	5.535373	3.184369	4.557998	5.664177	4.450184	4.260738	3.483526	5.253471	4.259209	2.919367	4.757255	4.00662	3.637449	5.1395	5.180706	4.88486	3.622521	4.136592	4.598442	3.92893	5.379553	3.290731	4.032267	6.161103	3.441664	4.147257	6.270732	6.577217	4.510183	6.259743	3.696384	3.752915	5.653981	5.974744	3.135275	4.151571	3.937007	3.469089	4.53524	6.076812	6.014499	3.239435	4.148341	4.064243	3.314041	5.238759	3.59904	4.113827	3.323177	3.942758	4.049944	5.51767	2.197756	3.600737	5.305678	4.964333	5.298831	4.179966	4.856992	2.744777	4.148518	3.795771	3.945121	4.123754	4.668902	3.599201	3.204981	3.930316	4.550432	5.170824	3.467398	3.128459	4.339358	3.124731	4.126049	5.532555	3.408719	3.164548	3.174982	3.985959	4.814921	4.375147	3.672681	4.31083	3.250164	4.442335	4.791381	5.912027	4.155458	3.056265	3.981852	4.423642	2.71736	3.933087	3.755974	3.949331	4.091011	3.083161	4.405973	3.29123	5.886087	3.917884	3.88991	3.742786	2.95101	4.847778	2.356092	3.705118	3.621498	5.605206	3.072356	3.561899	3.844063	3.261029	3.104511	4.664065	4.018219	2.930304	5.004191	4.164055	3.925837	3.672769	3.186882	2.845819	5.737615	3.860814	5.817616	2.051266	3.303549	3.37944	5.460319	3.641843	4.408987	6.709848	4.826149	3.48314	3.638823	4.135074	3.916201	2.76514	2.916052	4.16477	4.27727	6.677886	3.396256	4.138991	4.318632	4.48479	3.195311	3.619293	4.632096	3.877527	4.438116	2.865254	3.234483	3.45997	2.834529	3.330415	3.624064	3.231725	4.560581	3.606104	3.990988	3.87481	3.972275
BCL2	7.363702	7.87187	7.826382	7.726723	9.103729	8.749317	7.895362	7.988747	7.287504	7.148078	7.965234	6.896134	7.915842	8.1027	6.990512	7.467709	7.215646	7.720115	8.84064	8.156395	7.565088	8.453264	7.336828	6.857156	6.747916	8.236848	7.481071	8.493527	7.070128	7.488035	7.947028	8.436229	8.445901	7.301042	7.941263	7.932126	6.289075	8.195838	7.953458	7.119004	5.906048	7.659515	8.448445	7.440608	7.454635	6.849437	8.137695	7.26198	7.416569	8.058365	6.739002	6.321229	7.570157	6.638102	8.343206	7.322611	6.934286	8.867675	7.830446	8.1842	7.165389	8.918999	5.896164	7.071235	7.326965	8.510105	8.844208	8.479274	7.749131	7.397912	7.842441	7.261294	6.482155	6.494179	7.104267	7.774594	7.161354	8.559936	8.483096	8.546348	8.472132	8.429018	7.619802	8.241981	7.637431	6.289389	8.222518	8.597028	7.363626	6.883908	8.561366	8.18246	7.486055	5.64183	7.774771	8.070532	6.218636	8.189169	6.500799	7.756287	7.414536	7.870636	7.688201	7.145719	7.175069	7.475426	7.396153	7.204123	7.500026	7.779575	7.468147	8.034797	7.478951	7.556394	8.693283	7.280465	7.503887	7.115255	7.246029	8.066158	7.790012	7.249774	7.251745	6.577246	6.911686	6.385344	6.773224	7.652643	7.039934	7.584066	6.82371	8.038761	8.825642	7.999365	7.541776	7.263973	7.475909	6.400319	7.864744	8.453632	8.87932	7.286537	6.93214	6.906211	7.155986	7.436715	7.398115	7.223716	7.050793	7.280997	7.945852	7.105586	7.132011	7.415745	6.872026	8.632611	7.665786	6.611014	7.586469	7.629539	7.22341	7.366489	7.787367	6.999752	7.259746	7.173984	7.314723	7.281282	7.254481	7.196007	7.271986	6.142115	7.132199	7.109228	8.289624	6.97843	8.19118	8.177079	7.279674	7.423006	7.107987	8.664123	7.527858	6.172173	7.82609	6.79583	7.337127	7.995974	7.290993	6.764327	7.637284	7.152957	6.983256	7.850558	8.077119	7.371613	6.462488	7.509828	8.375362	7.406432	7.20494	8.668659	7.648956	7.439229	7.808052	7.757146	7.41418	7.149644	7.12251	6.966402	7.46748	8.199018	7.895985	6.938717	7.399253	6.820204	7.319333	6.697624	7.023328	7.540903	7.228348	6.670546	6.538902	6.737109	7.6127	7.110927	7.445385	7.592862	8.426087	7.320701	6.862327	7.238136	6.861156	7.218228	7.462659	6.603393	7.00529	6.953043	7.110498	6.939643	6.791661	6.925538	6.198455	7.697066	7.743964	6.818175	7.21694	6.436828	7.587513	7.764226	7.092038	8.45137	7.674262	7.851032	7.240867	7.75548	6.965086	6.553649	7.921077	7.413519	7.108933	7.17242	7.61931	7.81347	7.041596	7.261505	7.693031	7.271474	7.292101	6.845754	6.422979	6.294839	6.574384	6.457244	6.471773	6.347931	6.809494	6.698427	7.795665	8.468548	7.214337	7.312895	7.244371	7.28972	6.746869	6.512326	6.859573	7.388231	6.693369	8.392658	6.899667	6.813611	7.577463	7.820063	7.716629	7.48986	6.94048	6.094772
BRD4	9.054633	9.041752	9.204778	9.137291	8.470796	9.611982	9.358486	9.236796	9.403931	8.865017	9.420595	9.389251	9.082788	9.81885	9.394077	9.64017	9.293921	9.205214	9.437058	9.745355	8.67125	9.311749	9.304426	9.031355	9.145786	8.894207	8.974931	9.201395	9.576138	9.221365	9.399525	9.135449	8.781234	8.820411	8.847455	9.539095	9.244923	8.986404	9.090133	9.391928	8.604529	9.072851	8.500162	9.032042	9.353646	8.419958	8.906667	9.229679	8.738705	8.957999	9.03002	9.000639	8.691049	8.91846	9.137149	9.055296	9.081386	9.776595	9.231256	8.990627	8.598434	9.341223	9.250895	9.595599	9.087706	9.354318	9.877246	8.988808	9.547336	9.069999	8.578797	8.906105	9.500189	8.31194	9.035942	8.935344	8.799097	8.933487	8.951131	9.124016	9.615987	8.946242	10.257061	9.201056	9.356338	9.390579	9.362735	9.399631	9.372898	9.368751	9.070656	9.241998	9.516382	9.068504	9.1123	9.450272	8.907368	9.173864	9.286331	9.627506	9.154758	9.172027	8.902311	9.650663	9.65089	9.804052	9.795527	9.710867	9.86805	9.441757	9.501905	9.641208	10.056336	9.603999	10.362612	9.765488	9.742803	9.669261	10.016992	9.41971	9.893205	9.606731	9.680498	9.409341	8.781435	9.708865	8.824945	9.854841	9.539263	9.77138	9.580215	9.416035	9.128149	10.043151	10.154509	9.586324	10.496527	9.635665	10.227069	9.711149	8.976719	9.438235	9.817764	9.547606	10.528107	9.984006	10.433787	10.142088	9.979888	9.945696	9.305154	10.018418	9.697863	9.230276	10.098446	9.656743	9.437941	9.614716	9.887477	9.767284	10.376973	10.346702	9.487344	9.293575	9.671456	10.173061	9.695903	9.838017	10.709877	9.553012	10.004157	9.466647	10.005907	9.720369	9.868423	9.584206	9.835872	9.694613	9.59808	9.879649	9.769019	9.349881	10.088374	10.688644	9.502782	9.999958	10.292243	9.678387	10.711942	10.559347	10.642607	9.76666	9.196446	9.755214	9.915222	10.364342	9.744962	9.886629	9.509022	9.577311	9.577875	9.320517	9.677739	10.159	9.734134	9.820504	9.642505	9.972422	9.865259	10.378397	9.094943	10.048014	9.836484	9.46539	9.568724	9.885012	9.245093	9.06332	9.228832	9.258758	8.836737	9.223909	8.671004	9.682684	8.976395	9.170994	9.599502	8.818586	9.015674	9.486263	9.565988	8.988977	9.807096	9.218778	9.78564	9.600417	9.521274	9.488282	9.252824	9.612805	9.559934	9.609242	10.102441	10.71303	9.743521	9.859331	9.794995	10.786171	9.521076	9.917701	9.980693	10.033612	9.297549	9.825993	10.205132	10.273558	10.071025	10.014319	9.71321	9.889149	9.962623	10.226543	9.918579	9.566588	9.17047	9.720785	9.655597	9.717444	9.29326	9.917605	9.79925	10.105791	9.623498	9.9007	9.72436	10.261617	10.068247	9.728632	9.281865	9.077939	9.307313	9.051533	9.233479	10.383618	9.868359	10.174204	9.786549	9.439861	9.73046	9.653562	9.846913	9.835671	9.497046	9.201463	9.213026	9.767272	9.70927	9.979112
CACNA1H	8.204836	4.177599	3.71631	6.045793	4.019623	4.714791	5.866899	4.172793	4.759621	4.301536	7.107511	4.078178	4.083328	4.686701	3.971083	4.792567	4.450069	4.551853	4.850492	5.777974	4.247382	6.829581	3.739373	4.415031	3.614332	4.389661	3.743589	4.422235	5.405904	4.13901	4.651168	5.442219	5.181328	5.662712	4.15721	3.753438	5.215334	4.675537	8.11326	8.156222	4.904311	4.550912	4.628712	5.053777	4.624989	4.245243	3.957419	3.916641	4.91494	4.746086	4.112204	7.345491	4.123806	3.846544	5.065376	5.105824	4.317359	4.591011	6.110076	5.543076	4.061028	8.836967	3.866738	3.858358	7.024206	4.44821	4.344144	5.104328	4.554099	4.536859	3.53906	4.64291	4.104801	5.043392	6.396227	3.979446	4.080343	4.658229	7.92593	5.262241	4.300392	4.945144	5.721492	4.415713	4.278856	4.292435	4.103139	4.52663	3.966898	4.868616	6.746849	4.55833	5.233672	3.933706	6.780052	4.746882	4.666089	4.092897	4.395944	4.207797	4.598161	4.118425	6.113474	5.313669	6.237547	6.785349	4.708106	5.45765	5.341234	5.205862	4.847169	5.5685	5.601915	5.754474	5.84513	4.998208	5.788072	5.351601	5.382004	6.194694	5.548064	5.461183	5.492542	6.688039	5.190202	5.301631	4.833711	5.177953	5.375324	5.372509	5.381957	8.97502	4.850841	5.640953	7.25992	5.520331	6.185623	5.726638	5.910686	5.556362	5.69645	5.544736	5.271348	5.70836	6.354459	5.510997	6.371509	5.434828	5.887691	5.383833	6.621195	4.751516	7.771139	6.056293	4.455806	5.392647	4.536636	5.482421	5.62352	4.912473	5.601748	4.463985	5.376924	5.742571	6.304139	4.77361	5.067099	5.534462	5.689361	5.235412	5.302202	6.025839	5.698488	5.573503	4.504867	5.048857	4.50401	5.476171	5.308458	5.861961	4.798478	5.371412	5.548525	5.589426	5.310884	4.010389	5.771003	5.666457	5.936338	6.009975	5.956077	5.765657	5.923817	5.69536	5.601728	6.114271	8.341615	5.677911	5.397682	8.726883	5.620454	5.496123	5.639208	5.368665	5.999836	5.989923	7.955679	5.640147	4.867891	5.274572	5.385557	5.701993	4.038392	5.756621	5.216992	5.411782	5.562466	5.607616	5.120945	5.497889	5.071314	5.585027	5.475349	5.251064	6.073256	5.309052	4.621781	5.340511	5.562282	5.67491	5.671982	5.627492	4.980164	4.830689	4.369994	5.090131	5.062267	5.542392	6.707434	5.36552	6.62425	5.500262	4.89452	6.343138	5.799371	5.823515	5.456802	4.996804	5.753437	5.169715	5.366713	5.830707	6.469275	5.643917	5.401133	5.44268	5.352959	8.864074	5.556348	5.776498	5.036279	4.932743	5.196826	5.208712	4.874444	5.500257	5.250232	5.840399	5.693928	5.170276	5.217305	4.913106	8.100794	5.934075	6.114404	5.544741	5.355526	5.389429	5.298448	4.771243	6.409873	5.521462	5.153441	5.4517	5.462157	5.127588	5.259025	5.82917	6.087144	5.675158	5.613587	5.313137	5.497949	4.99843	5.566375	7.585832	4.896899	4.676282
CCL1	7.530621	4.100496	2.821748	3.996653	2.935661	5.776371	3.955612	4.239909	3.77033	3.664842	4.613013	4.244589	4.401044	3.535725	3.82969	5.279378	3.609269	3.810867	3.298622	4.435931	3.577672	5.139009	3.274508	5.194888	2.867252	4.856862	3.304066	3.771529	3.94517	3.323684	3.630709	4.407497	3.235215	3.599663	3.183753	3.631982	4.322726	2.878115	4.577944	3.425145	2.712404	3.451756	4.02386	3.105112	2.507548	3.52743	4.355989	4.026089	4.497576	3.557873	4.082549	4.668388	3.894949	3.281949	4.565839	4.31729	4.13866	4.222187	3.521058	4.010092	3.843749	2.828149	4.606375	4.213661	4.482382	4.430561	3.537153	4.151066	4.105915	4.062887	4.870953	4.345582	4.545465	4.726739	4.456767	3.996748	4.151425	3.730276	3.095307	4.877777	4.033059	3.945914	4.325778	4.226303	4.191297	3.495483	4.505457	4.445547	3.247527	3.035562	5.136545	4.27843	4.519042	4.409704	3.111571	3.174908	4.019324	3.812407	3.518031	3.182561	3.77228	3.647628	3.66935	3.475324	4.311015	4.434373	3.703196	3.91392	3.607246	4.116949	4.507282	3.807659	4.129413	4.629389	4.515419	3.566009	3.795558	3.718509	3.71479	4.100324	3.845167	4.233564	3.699043	4.034889	3.881762	4.259157	4.930703	4.150178	3.779639	4.496082	3.793314	3.998582	3.609466	3.757904	3.768739	4.0992	5.003588	4.112529	3.968506	4.389764	4.425148	3.802629	4.48952	4.431769	4.292631	4.230479	3.733161	3.750311	3.448231	4.065582	4.614413	4.457293	4.049722	3.971679	4.500971	4.596547	4.104955	4.648466	4.779234	4.7825	4.040929	4.69464	4.349092	4.224797	3.878995	4.142986	4.814088	3.874038	4.308503	4.475656	3.883538	3.857925	3.743935	4.173882	3.511247	4.435163	3.918588	4.406565	4.336672	3.799744	3.567977	3.70051	3.594518	4.285238	4.453092	4.745548	3.591683	3.586592	4.038218	4.438429	5.290933	4.157988	4.077884	3.560207	4.412407	3.797946	4.078749	3.823898	5.775079	3.893431	3.718148	4.53916	4.200883	3.609285	4.098001	4.405252	4.456384	3.882927	3.922603	3.839495	3.81301	3.498053	4.438067	3.833681	3.95635	3.782545	4.417356	3.951468	4.223465	3.995572	4.032778	4.528115	4.339965	4.30968	3.802551	4.525253	3.579335	4.170141	3.938373	4.261496	4.205459	4.080237	4.008034	4.578962	4.253599	4.49877	3.721269	4.283066	4.283693	3.280178	4.174818	4.038502	3.344027	4.334732	3.847008	3.837934	4.403553	4.223313	4.601104	3.78572	3.679824	4.363056	3.957093	4.185727	3.874856	3.639759	3.706184	4.794823	3.903304	4.380516	3.481629	3.749651	3.384175	4.088874	4.3689	4.152686	4.129783	4.246066	4.330321	4.035291	4.003827	3.858253	3.820671	4.347038	4.456555	3.567841	4.124884	4.544507	4.000484	3.635781	3.708092	4.397898	3.877543	4.383032	4.334448	3.446762	3.806643	4.065204	3.938077	4.135006	4.592541	4.410839	4.2546	3.981443	4.04482	4.000287	3.614892	4.020749
CCL19	10.62394	8.730601	10.417656	8.745419	7.274036	7.040616	10.527597	6.870491	8.933451	9.876117	7.380122	8.889154	8.785946	9.583107	10.69596	8.260662	12.46025	9.570682	8.172515	7.30871	9.570771	8.232408	10.52993	8.461415	10.210018	9.103084	8.65547	9.198628	8.817429	11.517931	10.111007	7.849877	7.829296	8.733101	9.550918	6.123478	8.272143	8.074233	7.781789	7.170998	7.991008	9.94775	8.110036	9.782188	9.642509	11.108142	11.500471	9.919883	9.43105	7.774681	8.661295	8.763849	8.464587	9.414079	7.301581	10.961876	10.80534	5.860603	8.615363	5.595748	11.528855	11.703225	11.192315	10.157068	8.55205	9.376999	9.683022	8.244745	10.877845	10.748698	7.922796	8.897428	9.830145	11.6157	9.244057	7.162618	9.062093	9.6073	9.507564	8.24562	9.065965	8.867738	9.390901	10.053822	11.3965	9.312995	7.449444	10.236549	9.820114	9.981885	8.12326	9.405079	9.32049	8.121868	7.697772	11.228233	8.786697	10.778795	9.101113	9.507626	10.210433	9.751909	7.410919	7.042938	5.665153	6.910023	7.404258	6.840802	7.975398	9.2074	6.93298	9.599802	7.522202	7.136641	6.146403	10.924348	12.683945	9.293187	10.015972	6.770732	8.161867	10.969778	8.462197	8.737329	8.337553	12.511369	7.059291	11.509886	12.058224	9.459655	9.345723	8.937014	8.112476	5.361627	7.976819	8.685556	9.157714	7.999113	7.135802	5.833313	6.161698	8.824745	10.003204	6.073537	7.85792	7.470333	8.647658	10.677065	9.795026	9.38869	11.187173	9.558326	8.727881	8.853733	7.149557	7.840757	6.835322	9.982825	8.420726	11.26495	10.1436	8.033986	9.473145	11.277007	9.791859	10.154453	7.41932	8.515217	10.381906	10.277256	10.431473	8.842498	9.561223	7.998209	7.902043	8.683402	8.419931	7.837033	9.716699	6.846751	9.932793	8.507071	8.918961	10.579599	6.297066	9.197213	8.278915	9.509021	7.8026	9.971951	12.014305	8.358846	10.001068	9.635597	7.096898	9.674748	8.349171	7.986898	6.308787	10.203163	7.706483	8.82273	9.228586	9.66207	10.34065	8.263693	9.343941	9.034838	9.570112	10.465192	8.77482	10.833718	10.300608	10.584058	8.809082	8.110246	8.014226	9.599204	8.523048	8.622335	9.865013	9.334378	9.818366	10.010143	9.776244	7.378667	10.826841	9.516468	7.140571	8.925366	9.723299	8.205321	7.395309	11.584346	7.049283	5.227892	11.150243	10.758251	7.701874	11.414794	10.980257	11.162216	7.425693	5.359742	10.375329	7.870969	8.440033	7.878575	8.38757	8.058098	7.154417	10.306076	8.623629	7.497701	7.247451	9.077819	11.260501	7.619538	9.02256	9.486069	9.065096	8.568884	8.745755	8.179855	11.986972	9.575925	8.979653	8.781969	10.315142	10.596319	10.033925	9.271876	8.60258	8.062509	6.593349	8.752937	12.620315	7.747125	8.723886	6.748132	7.95687	8.442872	8.574224	8.014541	8.073607	9.009217	8.277935	8.384298	6.70043	8.821838	9.215941	9.191872	7.265342	8.85513	9.580888	9.290444	8.425564	10.859305
CD24	11.923176	13.374394	12.956492	11.904643	12.501621	11.968838	13.10784	11.208217	11.108454	11.712218	11.948572	12.660994	9.701769	12.676701	11.809888	13.424697	12.732701	11.768479	12.436019	12.477593	12.912353	12.655653	11.875545	12.449916	12.828833	9.572576	12.011724	11.271524	11.816252	11.442838	12.977933	11.822527	12.588832	12.698308	11.729473	12.446482	12.138115	10.898961	11.670423	13.40138	12.423825	11.035957	11.659967	12.566974	12.485255	10.020571	11.006157	13.160707	11.519098	13.070491	12.93552	12.939924	11.494296	12.036014	7.646533	12.704542	13.069613	13.526674	12.703661	12.464957	13.273386	12.392957	12.718517	11.564388	10.577866	12.217355	11.549055	5.952416	12.323429	13.620122	12.840227	12.098164	12.610359	13.314672	11.05934	11.646693	9.810795	12.968427	13.512028	12.312189	8.981693	9.225148	12.822363	12.573413	11.268191	12.310363	11.148741	9.858048	13.138193	10.057144	11.76696	12.340628	11.734018	11.592832	12.933257	12.690788	12.18194	11.028725	12.797398	12.661371	12.726102	12.149939	11.07087	12.200227	15.022335	13.055042	12.537267	12.336366	12.249362	12.383746	13.555889	12.996221	13.31326	9.87094	11.982348	11.849724	11.634506	12.587742	11.456803	13.609021	12.518007	12.500029	13.464029	13.279995	13.086019	12.411382	12.221795	12.709452	11.24247	8.098823	13.945654	10.819213	14.214903	13.569676	12.41892	11.947369	11.282608	13.726919	13.709299	12.36583	9.629638	12.584785	12.25944	13.528348	13.432815	8.364228	11.890734	7.650644	14.58538	12.548714	9.629778	8.166051	12.54388	12.861461	13.521138	12.166966	14.181639	12.349393	12.804131	12.600004	12.497065	14.213348	12.719069	12.843811	10.68926	9.018025	10.428767	11.341857	10.3616	10.572881	12.24504	13.542086	10.819502	11.725195	12.088521	12.39874	11.87347	12.380015	13.425088	11.258179	12.211021	11.922441	12.417037	12.555678	13.261376	12.243972	12.778674	12.891747	12.098383	7.225275	10.691045	7.502777	12.365641	10.322964	13.138812	11.391373	13.181245	13.635998	12.823816	10.457237	12.351957	10.436505	13.117486	9.994909	13.689327	11.447467	13.701839	8.855095	13.801266	12.413532	10.95896	12.556225	12.128894	11.465997	12.507179	13.064747	12.756227	12.660906	12.98201	9.835172	11.505709	13.680086	14.147788	12.58667	12.169677	12.582035	11.306398	11.220189	12.648359	12.082726	11.379071	11.362318	12.345527	14.119058	12.07152	12.960192	12.064977	11.644335	9.420011	11.816245	13.22765	12.525585	12.167653	12.031054	12.702652	12.684107	13.410395	12.496842	10.195879	13.085366	13.12801	10.56818	7.845161	13.830325	9.830965	13.106002	12.443496	14.66096	13.681299	11.973574	12.007939	13.874147	11.34588	13.359154	13.044426	11.444457	11.939464	11.907725	12.011731	10.552536	12.042756	12.116771	13.264188	11.995806	9.902235	12.663282	10.448622	12.969853	12.164713	12.639973	12.005327	7.986927	8.85398	10.959912	8.229857	11.742576	9.669549	12.208258	13.381119	11.606435	10.882486	13.01878	10.649554	13.396294	12.540786	14.530406	9.495205	14.080108
